regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 171.35384,1,132,66.66666666666666,55,77,-22,8080.000000006112,66,-719.999999996071,-8080.000000006112,0.9666666666668485,-0.14552845528452407,-10.909090909031379,59.09090909090909,10559.999999999127,7599.999999997817,-11381.31707317759
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 0.68785108,1,132,66.66666666666666,52,80,-28,8320.000000006985,66,-959.9999999969441,-8320.000000006985,0.9600000000001273,-0.1521951219512453,-14.545454545408244,54.54545454545454,7039.999999997963,11119.999999998981,-11383.317073178088
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean <= 1.0692821,1,158,79.7979797979798,64,94,-30,7840.000000008149,40,-479.99999999810825,-7840.000000008149,0.966666666666798,-0.1455284552845746,-11.999999999952706,55.00000000000001,6239.99999999869,11919.999999998254,-11391.317073179505
13a_features_tempo_real__w60__pre_15s_spread_minimo__min <= 0.75,1,80,40.4040404040404,29,51,-22,7280.000000004657,118,80.00000000538421,-7280.000000004657,1.001886792452957,-0.11030832949841551,0.6779661017405442,55.08474576271186,15519.999999997526,2639.999999999418,-11412.18499770391
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0016775403,1,61,30.808080808080806,23,38,-15,8960.000000002765,137,-1599.999999992724,-8960.000000002765,0.9661016949154084,-0.14609342703596417,-11.678832116735212,56.934306569343065,15039.999999997235,3119.999999999709,-11467.656056224445
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.3411207,1,79,39.8989898989899,32,47,-15,8720.000000003347,119,-1359.9999999933061,-8720.000000003347,0.9660000000001674,-0.1461951219512052,-11.428571428515177,57.98319327731093,14879.999999996653,3280.000000000291,-11477.717073173968
13a_features_tempo_real__last__pre_30s_spread_minimo >= 1.1303804,1,66,33.33333333333333,24,42,-18,8160.0000000034925,132,-799.9999999934516,-8160.0000000034925,0.9827586206897962,-0.12943650126157635,-6.060606060556452,56.060606060606055,16079.99999999738,2079.9999999995634,-11601.661900760591
13a_features_tempo_real__last__pre_15s_spread_minimo <= 1,1,83,41.91919191919192,30,53,-23,7920.000000004802,115,-559.9999999947613,-7920.000000004802,0.9865384615385875,-0.12565666041278511,-4.869565217345751,54.78260869565217,13599.99999999709,4559.9999999998545,-11605.393996252524
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope >= 9.9962238e-05,1,92,46.464646464646464,35,57,-22,8720.000000004802,106,-1359.9999999947613,-8720.000000004802,0.9638297872341819,-0.1483653347171907,-12.830188679195862,55.660377358490564,11359.9999999984,6799.999999998545,-11623.019200835626
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std <= 0.2094795,1,119,60.1010101010101,49,70,-21,8320.00000000553,79,-959.9999999954889,-8320.00000000553,0.9636363636365345,-0.1485587583148381,-12.151898734120113,58.22784810126582,11679.99999999738,6479.999999999563,-11629.135254994584
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max <= 0.90194072,1,66,33.33333333333333,23,43,-20,8240.000000003783,132,-879.9999999937427,-8240.000000003783,0.9813559322035224,-0.13083918974785025,-6.666666666619263,55.3030303030303,15039.999999997235,3119.999999999709,-11648.503513852596
13a_features_tempo_real__w60__pre_15s_spread_medio__max <= 1.572847,1,66,33.33333333333333,23,43,-20,8240.000000003783,132,-879.9999999937427,-8240.000000003783,0.9813559322035224,-0.13083918974785025,-6.666666666619263,55.3030303030303,15039.999999997235,3119.999999999709,-11648.503513852596
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0,1,137,69.1919191919192,55,82,-27,8320.000000006985,61,-959.9999999969441,-8320.000000006985,0.955555555555697,-0.15663956639567556,-15.73770491798269,55.73770491803278,8079.999999998108,10079.999999998836,-11669.983739844798
13a_features_tempo_real__window__n >= 46,1,102,51.515151515151516,39,63,-24,7920.00000000553,96,-559.9999999954889,-7920.00000000553,0.9837209302326893,-0.12847419171868335,-5.833333333286343,55.208333333333336,12559.999999997672,5599.999999999272,-11731.084515036993
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= 0.56084376,1,66,33.33333333333333,23,43,-20,8240.000000003783,132,-879.9999999937427,-8240.000000003783,0.9813559322035224,-0.13083918974785025,-6.666666666619263,55.3030303030303,15359.999999996944,2800.0,-11760.503513852495
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.4179278,1,66,33.33333333333333,23,43,-20,8240.000000003783,132,-879.9999999937427,-8240.000000003783,0.9813559322035224,-0.13083918974785025,-6.666666666619263,55.3030303030303,15359.999999996944,2800.0,-11760.503513852495
13a_features_tempo_real__w60__pre_15s_spread_minimo__std >= 0.11980097,1,119,60.1010101010101,46,73,-27,7600.000000006548,79,-239.99999999650754,-7600.000000006548,0.9916666666667879,-0.12052845528458467,-3.0379746835000954,54.43037974683544,11359.9999999984,6799.999999998545,-11770.317073177808
13a_features_tempo_real__last__pre_15s_spread_minimo <= 1.1011905,1,99,50.0,37,62,-25,8320.00000000553,99,-959.9999999954889,-8320.00000000553,0.9733333333334586,-0.13886178861791398,-9.69696969692413,54.54545454545454,11359.9999999984,6799.999999998545,-11831.317073176788
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__first <= 1.5205563,1,158,79.7979797979798,64,94,-30,8800.000000008004,40,-1439.9999999979627,-8800.000000008004,0.9000000000001415,-0.21219512195123114,-35.99999999994907,55.00000000000001,4799.999999999272,13359.999999997672,-11887.317073179558
13a_features_tempo_real__w60__pre_15s_spread_medio__first <= 1.8538095,1,158,79.7979797979798,64,94,-30,8800.000000008004,40,-1439.9999999979627,-8800.000000008004,0.9000000000001415,-0.21219512195123114,-35.99999999994907,55.00000000000001,4799.999999999272,13359.999999997672,-11887.317073179558
13a_features_tempo_real__w60__pre_15s_spread_minimo__min <= 0.8875,1,99,50.0,37,62,-25,7360.000000005675,99,4.3655745685100555e-09,-7360.000000005675,1.0000000000001212,-0.11219512195125136,4.4096712813232884e-11,54.54545454545454,14399.999999997817,3759.999999999127,-11919.317073176731
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0081896313,1,110,55.55555555555556,42,68,-26,8640.000000005966,88,-1279.9999999959255,-8640.000000005966,0.9600000000001273,-0.1521951219512453,-14.545454545408244,54.54545454545454,9679.999999998108,8479.999999998836,-11923.31707317712
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma <= 88.568564,1,158,79.7979797979798,64,94,-30,7840.000000008149,40,-479.99999999810825,-7840.000000008149,0.966666666666798,-0.1455284552845746,-11.999999999952706,55.00000000000001,7839.999999999418,10319.999999997526,-11951.31707317976
13a_features_tempo_real__last__cobertura_60s <= 49,1,103,52.02020202020202,41,62,-21,8960.000000004948,95,-1599.9999999949068,-8960.000000004948,0.9512195121952772,-0.16097560975609537,-16.842105263104283,56.84210526315789,11599.999999997817,6559.999999999127,-11976.585365858911
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio <= 0.9350199,1,99,50.0,38,61,-23,9200.000000005093,99,-1839.9999999950523,-9200.000000005093,0.9477272727274133,-0.1644678492239593,-18.58585858580861,55.55555555555556,10399.99999999709,7759.9999999998545,-12060.68070953952
13a_features_tempo_real__last__pre_15s_spread_medio <= 1.5878709,1,99,50.0,38,61,-23,9200.000000005093,99,-1839.9999999950523,-9200.000000005093,0.9477272727274133,-0.1644678492239593,-18.58585858580861,55.55555555555556,10399.99999999709,7759.9999999998545,-12060.68070953952
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last <= 0.9350199,1,99,50.0,38,61,-23,9200.000000005093,99,-1839.9999999950523,-9200.000000005093,0.9477272727274133,-0.1644678492239593,-18.58585858580861,55.55555555555556,10399.99999999709,7759.9999999998545,-12060.68070953952
13a_features_tempo_real__w60__pre_15s_spread_medio__last <= 1.5878709,1,99,50.0,38,61,-23,9200.000000005093,99,-1839.9999999950523,-9200.000000005093,0.9477272727274133,-0.1644678492239593,-18.58585858580861,55.55555555555556,10399.99999999709,7759.9999999998545,-12060.68070953952
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min >= 0.48889879,1,158,79.7979797979798,65,93,-28,8720.000000007713,40,-1359.9999999976717,-8720.000000007713,0.9000000000001712,-0.21219512195120138,-33.99999999994179,57.49999999999999,6479.999999998836,11679.999999998108,-12065.317073179096
13a_features_tempo_real__last__cobertura_30s >= 27,1,64,32.323232323232325,22,42,-20,7840.0000000037835,134,-479.9999999937427,-7840.0000000037835,0.9900000000001303,-0.12219512195124227,-3.5820895521921097,55.223880597014926,17519.999999997526,639.9999999994179,-12077.317073174732
13a_features_tempo_real__window__n >= 17,1,159,80.3030303030303,64,95,-31,8080.000000008295,39,-719.9999999982538,-8080.000000008295,0.9500000000001213,-0.1621951219512513,-18.461538461493685,53.84615384615385,7039.99999999869,11119.999999998254,-12103.317073179656
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta <= 0.23977579,1,79,39.8989898989899,31,48,-17,7840.0000000037835,119,-479.9999999937427,-7840.0000000037835,0.9882352941178004,-0.12395982783357218,-4.033613445325568,57.14285714285714,18399.99999999709,-240.00000000014552,-12146.375896703978
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 1.3125659,1,158,79.7979797979798,64,94,-30,8800.000000008004,40,-1439.9999999979627,-8800.000000008004,0.9000000000001415,-0.21219512195123114,-35.99999999994907,55.00000000000001,5839.99999999869,12319.999999998254,-12251.317073179354
13a_features_tempo_real__w60__pre_15s_spread_minimo__std >= 0.10314262,1,132,66.66666666666666,52,80,-28,8320.000000006985,66,-959.9999999969441,-8320.000000006985,0.9600000000001273,-0.1521951219512453,-14.545454545408244,54.54545454545454,9679.999999998836,8479.999999998108,-12307.317073178394
13a_features_tempo_real__window__n >= 55,1,43,21.71717171717172,13,30,-17,8320.00000000262,155,-959.9999999925785,-8320.00000000262,0.9826086956523084,-0.12958642629906425,-6.193548387048894,55.483870967741936,19279.99999999738,-1120.0000000004366,-12325.751855782211
13a_features_tempo_real__last__pre_30s_spread_minimo <= 1,1,107,54.04040404040404,41,66,-25,8960.000000005675,91,-1599.9999999956344,-8960.000000005675,0.951219512195255,-0.16097560975611758,-17.582417582369608,54.94505494505495,11119.999999998981,7039.999999997963,-12536.585365860059
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= 0.42309863,1,50,25.252525252525253,15,35,-20,8880.000000003201,148,-1519.9999999931606,-8880.000000003201,0.9716417910449037,-0.14055333090646893,-10.270270270224058,54.729729729729726,16799.999999995634,1360.0000000013097,-12638.331998546624
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.3553668,1,50,25.252525252525253,15,35,-20,8880.000000003201,148,-1519.9999999931606,-8880.000000003201,0.9716417910449037,-0.14055333090646893,-10.270270270224058,54.729729729729726,16799.999999995634,1360.0000000013097,-12638.331998546624
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 179.17417,1,119,60.1010101010101,48,71,-23,9360.000000005675,79,-1999.9999999956344,-9360.000000005675,0.9264705882354546,-0.18572453371591802,-25.316455696147273,56.9620253164557,10719.999999998981,7439.999999997963,-12685.434720235939
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= -0.0012057281,1,146,73.73737373737373,59,87,-28,9200.000000007276,52,-1839.9999999972351,-9200.000000007276,0.9000000000001502,-0.21219512195122237,-35.38461538456222,55.769230769230774,7679.999999998836,10479.999999998108,-12761.31707317867
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.028523823,1,164,82.82828282828282,66,98,-32,9120.00000000844,34,-1759.9999999983993,-9120.00000000844,0.8625000000001251,-0.24969512195124755,-51.76470588230586,52.94117647058824,5119.999999998981,13039.999999997963,-12773.817073179902
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta >= -0.15711013,1,132,66.66666666666666,54,78,-24,9120.000000006257,66,-1759.9999999962165,-9120.000000006257,0.9214285714287404,-0.19076655052263225,-26.66666666660934,57.57575757575758,10639.999999997963,7519.999999998981,-12806.459930320194
13a_features_tempo_real__w60__pre_15s_spread_medio__delta >= -0.071356195,1,132,66.66666666666666,54,78,-24,9120.000000006257,66,-1759.9999999962165,-9120.000000006257,0.9214285714287404,-0.19076655052263225,-26.66666666660934,57.57575757575758,10639.999999997963,7519.999999998981,-12806.459930320194
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__max <= 0.36458333,1,99,50.0,38,61,-23,9200.000000005093,99,-1839.9999999950523,-9200.000000005093,0.9477272727274133,-0.1644678492239593,-18.58585858580861,55.55555555555556,12639.999999997963,5519.999999998981,-12844.680709539825
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min <= 1.3394998,1,178,89.8989898989899,71,107,-36,9200.000000009459,20,-1839.999999999418,-9200.000000009459,0.7909090909091571,-0.32128603104221554,-91.9999999999709,45.0,2719.999999999709,15439.999999997235,-12954.771618635756
13a_features_tempo_real__w60__pre_15s_spread_medio__min <= 1.7715774,1,178,89.8989898989899,71,107,-36,9200.000000009459,20,-1839.999999999418,-9200.000000009459,0.7909090909091571,-0.32128603104221554,-91.9999999999709,45.0,2719.999999999709,15439.999999997235,-12954.771618635756
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.3652152,1,99,50.0,41,58,-17,9920.000000004075,99,-2559.9999999940337,-9920.000000004075,0.921951219512377,-0.19024390243899558,-25.858585858525593,58.58585858585859,14159.999999996944,4000.0,-13122.146341467473
13a_features_tempo_real__last__pre_30s_spread_minimo <= 1.25,1,160,80.8080808080808,64,96,-32,10240.000000008149,38,-2879.9999999981083,-10240.000000008149,0.8000000000001314,-0.3121951219512412,-75.78947368416074,52.63157894736842,3759.9999999983993,14399.999999998545,-13387.317073179403
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s <= 1.3181448,1,66,33.33333333333333,25,41,-16,10000.00000000291,132,-2639.9999999928696,-10000.00000000291,0.9421052631580511,-0.1700898587933215,-19.99999999994598,56.81818181818182,16799.999999997817,1359.9999999991269,-13388.053915279208
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last <= 1.3181448,1,66,33.33333333333333,25,41,-16,10000.00000000291,132,-2639.9999999928696,-10000.00000000291,0.9421052631580511,-0.1700898587933215,-19.99999999994598,56.81818181818182,16799.999999997817,1359.9999999991269,-13388.053915279208
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio <= 0.27151487,1,40,20.2020202020202,10,30,-20,9760.000000002765,158,-2399.999999992724,-9760.000000002765,0.9583333333334596,-0.153861788617913,-15.189873417675468,54.43037974683544,17359.999999996944,800.0,-13552.317073173514
13a_features_tempo_real__last__pre_15s_spread_medio <= 1.2865206,1,40,20.2020202020202,10,30,-20,9760.000000002765,158,-2399.999999992724,-9760.000000002765,0.9583333333334596,-0.153861788617913,-15.189873417675468,54.43037974683544,17359.999999996944,800.0,-13552.317073173514
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min <= -0.16004668,1,40,20.2020202020202,10,30,-20,9760.000000002765,158,-2399.999999992724,-9760.000000002765,0.9583333333334596,-0.153861788617913,-15.189873417675468,54.43037974683544,17359.999999996944,800.0,-13552.317073173514
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last <= 0.27151487,1,40,20.2020202020202,10,30,-20,9760.000000002765,158,-2399.999999992724,-9760.000000002765,0.9583333333334596,-0.153861788617913,-15.189873417675468,54.43037974683544,17359.999999996944,800.0,-13552.317073173514
13a_features_tempo_real__w60__pre_15s_spread_medio__min <= 1.0905142,1,40,20.2020202020202,10,30,-20,9760.000000002765,158,-2399.999999992724,-9760.000000002765,0.9583333333334596,-0.153861788617913,-15.189873417675468,54.43037974683544,17359.999999996944,800.0,-13552.317073173514
13a_features_tempo_real__w60__pre_15s_spread_medio__last <= 1.2865206,1,40,20.2020202020202,10,30,-20,9760.000000002765,158,-2399.999999992724,-9760.000000002765,0.9583333333334596,-0.153861788617913,-15.189873417675468,54.43037974683544,17359.999999996944,800.0,-13552.317073173514
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta <= 0.06952381,1,158,79.7979797979798,63,95,-32,8880.000000008295,40,-1519.9999999982538,-8880.000000008295,0.9000000000001149,-0.21219512195125767,-37.999999999956344,52.5,8399.999999999272,9759.999999997672,-13557.317073179864
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.014786889,1,146,73.73737373737373,57,89,-32,9360.000000007858,52,-1999.9999999978172,-9360.000000007858,0.9000000000001092,-0.21219512195126344,-38.46153846149649,51.92307692307693,8239.99999999869,9919.999999998254,-13777.317073179227
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s <= 1.309477,1,50,25.252525252525253,17,33,-16,10640.000000002328,148,-3279.9999999922875,-10640.000000002328,0.9369230769232253,-0.1752720450281473,-22.16216216211005,56.08108108108109,16959.99999999767,1199.9999999992724,-13815.163227019471
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last <= 1.309477,1,50,25.252525252525253,17,33,-16,10640.000000002328,148,-3279.9999999922875,-10640.000000002328,0.9369230769232253,-0.1752720450281473,-22.16216216211005,56.08108108108109,16959.99999999767,1199.9999999992724,-13815.163227019471
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max <= 0.63581006,1,50,25.252525252525253,15,35,-20,9840.000000003056,148,-2479.999999993015,-9840.000000003056,0.9537313432837125,-0.15846377866766015,-16.75675675670956,54.729729729729726,17599.999999995634,560.0000000013097,-13889.078267203193
13a_features_tempo_real__w60__pre_15s_spread_medio__max <= 1.451976,1,50,25.252525252525253,15,35,-20,9840.000000003056,148,-2479.999999993015,-9840.000000003056,0.9537313432837125,-0.15846377866766015,-16.75675675670956,54.729729729729726,17599.999999995634,560.0000000013097,-13889.078267203193
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope >= 0.0012968769,1,92,46.464646464646464,35,57,-22,9680.000000004657,106,-2319.999999994616,-9680.000000004657,0.9382978723405687,-0.17389724961080388,-21.886792452779396,55.660377358490564,15199.99999999709,2959.9999999998545,-13942.33834977119
13a_features_tempo_real__w60__pre_15s_spread_medio__slope >= 0.00058901489,1,92,46.464646464646464,35,57,-22,9680.000000004657,106,-2319.999999994616,-9680.000000004657,0.9382978723405687,-0.17389724961080388,-21.886792452779396,55.660377358490564,15199.99999999709,2959.9999999998545,-13942.33834977119
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta >= -0.54223817,1,178,89.8989898989899,72,106,-34,9120.000000009168,20,-1759.9999999991269,-9120.000000009168,0.7800000000001092,-0.33219512195126344,-87.99999999995634,50.0,7039.999999999418,11119.999999997526,-14063.317073180791
13a_features_tempo_real__w60__pre_15s_spread_medio__delta >= -0.24627345,1,178,89.8989898989899,72,106,-34,9120.000000009168,20,-1759.9999999991269,-9120.000000009168,0.7800000000001092,-0.33219512195126344,-87.99999999995634,50.0,7039.999999999418,11119.999999997526,-14063.317073180791
13a_features_tempo_real__last__cobertura_60s >= 54,1,46,23.232323232323232,14,32,-18,9920.00000000262,152,-2559.9999999925785,-9920.00000000262,0.9529411764707246,-0.15925394548064797,-16.84210526310907,55.26315789473685,19279.99999999738,-1120.0000000004366,-14159.55236729116
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.4033961,1,119,60.1010101010101,47,72,-25,9440.000000005966,79,-2079.9999999959255,-9440.000000005966,0.9257142857144313,-0.18648083623694134,-26.329113923999056,55.69620253164557,13759.9999999984,4399.999999998545,-14159.88850174864
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 1.3893412,1,178,89.8989898989899,72,106,-34,10080.000000009022,20,-2719.9999999989814,-10080.000000009022,0.6600000000001274,-0.4521951219512452,-135.99999999994907,50.0,4399.999999999272,13759.999999997672,-14171.317073180584
