regra_bloqueio,componentes,variaveis,validacao_temporal,score_rank,treino_trades_base,treino_trades_bloqueados,treino_losses_evitados,treino_gains_perdidos,treino_resultado_base,treino_resultado_novo,treino_melhoria_resultado,treino_pf_base,treino_pf_novo,treino_melhoria_pf,treino_dd_base,treino_dd_novo,treino_reducao_dd,treino_expectancia_nova,treino_winrate_novo,teste_trades_base,teste_trades_bloqueados,teste_losses_evitados,teste_gains_perdidos,teste_resultado_base,teste_resultado_novo,teste_melhoria_resultado,teste_pf_base,teste_pf_novo,teste_melhoria_pf,teste_dd_base,teste_dd_novo,teste_reducao_dd,teste_expectancia_nova,teste_winrate_novo,estabilidade_resultado,saldo_eventos_teste,tipo_regra,candidata_conservadora
13a_features_tempo_real__pre60__pre_15s_spread_medio__mean >= 1.6073215,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__mean,False,-2020.7272727291638,144,86,39,47,-2239.9999999928696,-1519.9999999967986,719.999999996071,0.9562500000001393,0.92400000000016,-0.03224999999997924,18159.999999996944,12079.999999998836,6079.999999998108,-26.20689655166894,56.896551724137936,63,7,2,5,9520.000000003347,8000.00000000291,-1520.0000000004366,1.540909090909281,1.5000000000001819,-0.04090909090909922,5439.999999999418,4879.999999999563,559.9999999998545,142.85714285719482,64.28571428571429,-1520.0000000004366,-3,SIMPLES,False
13a_features_tempo_real__last__cobertura_30s <= 23,1,13a_features_tempo_real__last__cobertura_30s,False,-2042.0606060625264,144,47,18,29,-2239.9999999928696,-4399.999999995634,-2160.000000002765,0.9562500000001393,0.8804347826088142,-0.07581521739132502,18159.999999996944,14399.999999999272,3759.9999999976717,-45.36082474222304,52.57731958762887,63,11,4,7,9520.000000003347,9120.00000000262,-400.0000000007276,1.540909090909281,1.6333333333335152,0.09242424242423408,5439.999999999418,4559.9999999998545,879.9999999995634,175.38461538466575,65.38461538461539,-2160.000000002765,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std <= 0.12730613,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std,False,-2068.155844158261,144,36,18,18,-2239.9999999928696,1120.0000000055297,3359.9999999983993,0.9562500000001393,1.030434782608846,0.07418478260870676,18159.999999996944,14319.999999997526,3839.999999999418,10.370370370421572,57.407407407407405,63,24,8,16,9520.000000003347,8240.0000000016,-1280.0000000017462,1.540909090909281,1.7357142857144285,0.19480519480514746,5439.999999999418,3279.9999999995634,2159.9999999998545,211.28205128209234,64.1025641025641,-1280.0000000017462,-8,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__std <= 0.05781983,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__std,False,-2068.155844158261,144,36,18,18,-2239.9999999928696,1120.0000000055297,3359.9999999983993,0.9562500000001393,1.030434782608846,0.07418478260870676,18159.999999996944,14319.999999997526,3839.999999999418,10.370370370421572,57.407407407407405,63,24,8,16,9520.000000003347,8240.0000000016,-1280.0000000017462,1.540909090909281,1.7357142857144285,0.19480519480514746,5439.999999999418,3279.9999999995634,2159.9999999998545,211.28205128209234,64.1025641025641,-1280.0000000017462,-8,SIMPLES,False
13a_features_tempo_real__window__n <= 53,1,13a_features_tempo_real__window__n,False,-2072.727272731172,144,119,57,62,-2239.9999999928696,2560.0000000020373,4799.999999994907,0.9562500000001393,1.457142857143221,0.5008928571430817,18159.999999996944,2159.999999999127,15999.999999997817,102.40000000008149,72.0,63,32,12,20,9520.000000003347,7600.000000001455,-1920.0000000018917,1.540909090909281,1.9500000000001818,0.40909090909090073,5439.999999999418,1759.9999999998545,3679.9999999995634,245.1612903226276,67.74193548387096,-1920.0000000018917,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media >= 0.62472744,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-2076.3636363641954,144,15,7,8,-2239.9999999928696,-1439.9999999935972,799.9999999992724,0.9562500000001393,0.9684210526317194,0.012171052631580137,18159.999999996944,14399.99999999709,3759.9999999998545,-11.162790697624784,55.81395348837209,63,3,0,3,9520.000000003347,7840.000000003056,-1680.000000000291,1.540909090909281,1.4454545454547192,-0.09545454545456189,5439.999999999418,5439.999999999418,0.0,130.6666666667176,63.33333333333333,-1680.000000000291,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max <= 0.083333333,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-2082.4415584421617,144,17,8,9,-2239.9999999928696,-879.9999999937427,1359.9999999991269,0.9562500000001393,0.9803571428572825,0.024107142857143216,18159.999999996944,16799.99999999709,1359.9999999998545,-6.929133858218446,55.90551181102362,63,5,1,4,9520.000000003347,7440.000000003056,-2080.000000000291,1.540909090909281,1.4428571428573247,-0.09805194805195638,5439.999999999418,4639.999999999418,800.0,128.27586206901822,63.793103448275865,-2080.000000000291,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max >= 1.4416997,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max,False,-2104.363636365061,144,72,33,39,-2239.9999999928696,-1519.999999996071,719.9999999967986,0.9562500000001393,0.9387096774195133,-0.01754032258062599,18159.999999996944,10719.999999998254,7439.99999999869,-21.11111111105654,56.94444444444444,63,3,0,3,9520.000000003347,7840.000000003056,-1680.000000000291,1.540909090909281,1.4454545454547192,-0.09545454545456189,5439.999999999418,5439.999999999418,0.0,130.6666666667176,63.33333333333333,-1680.000000000291,-3,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__max >= 1.8179945,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__max,False,-2104.363636365061,144,72,33,39,-2239.9999999928696,-1519.999999996071,719.9999999967986,0.9562500000001393,0.9387096774195133,-0.01754032258062599,18159.999999996944,10719.999999998254,7439.99999999869,-21.11111111105654,56.94444444444444,63,3,0,3,9520.000000003347,7840.000000003056,-1680.000000000291,1.540909090909281,1.4454545454547192,-0.09545454545456189,5439.999999999418,5439.999999999418,0.0,130.6666666667176,63.33333333333333,-1680.000000000291,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= 0.0052011612,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-2130.1818181841204,144,66,28,38,-2239.9999999928696,-3359.9999999962165,-1120.000000003347,0.9562500000001393,0.8833333333334648,-0.07291666666667451,18159.999999996944,9999.999999998545,8159.999999998399,-43.07692307687457,53.84615384615385,63,26,11,15,9520.000000003347,8960.000000002037,-560.0000000013097,1.540909090909281,2.01818181818205,0.4772727272727688,5439.999999999418,2559.999999999127,2880.000000000291,242.16216216221721,70.27027027027027,-1120.000000003347,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std <= 0.13279758,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std,False,-2136.727272728269,144,29,13,16,-2239.9999999928696,-479.9999999944703,1759.9999999983993,0.9562500000001393,0.9882352941177825,0.03198529411764328,18159.999999996944,15679.999999998836,2479.9999999981083,-4.1739130434301766,55.65217391304348,63,9,3,6,9520.000000003347,7600.00000000291,-1920.0000000004366,1.540909090909281,1.5000000000001914,-0.040909090909089674,5439.999999999418,4639.999999999418,800.0,140.74074074079465,64.81481481481481,-1920.0000000004366,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__first >= 1.2432613,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__first,False,-2154.4415584428966,144,58,27,31,-2239.9999999928696,400.0000000043656,2639.999999997235,0.9562500000001393,1.013513513513661,0.05726351351352177,18159.999999996944,15519.999999998254,2639.9999999986903,4.651162790748437,56.97674418604651,63,5,1,4,9520.000000003347,7440.000000003056,-2080.000000000291,1.540909090909281,1.4428571428573247,-0.09805194805195638,5439.999999999418,5679.999999999563,-240.00000000014552,128.27586206901822,63.793103448275865,-2080.000000000291,-3,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__first >= 1.7278678,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__first,False,-2154.4415584428966,144,58,27,31,-2239.9999999928696,400.0000000043656,2639.999999997235,0.9562500000001393,1.013513513513661,0.05726351351352177,18159.999999996944,15519.999999998254,2639.9999999986903,4.651162790748437,56.97674418604651,63,5,1,4,9520.000000003347,7440.000000003056,-2080.000000000291,1.540909090909281,1.4428571428573247,-0.09805194805195638,5439.999999999418,5679.999999999563,-240.00000000014552,128.27586206901822,63.793103448275865,-2080.000000000291,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__delta >= 0.0625,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__delta,False,-2168.7272727288414,144,30,16,14,-2239.9999999928696,1440.0000000059663,3679.999999998836,0.9562500000001393,1.0375000000001553,0.08125000000001603,18159.999999996944,14079.999999998108,4079.999999998836,12.631578947420756,57.89473684210527,63,19,7,12,9520.000000003347,7440.000000002328,-2080.0000000010186,1.540909090909281,1.620000000000194,0.07909090909091288,5439.999999999418,3519.999999999709,1919.999999999709,169.09090909096201,65.9090909090909,-2080.0000000010186,-5,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= 0.01132592,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-2184.727272728839,144,43,19,24,-2239.9999999928696,-5279.99999999447,-3040.0000000016007,0.9562500000001393,0.8533333333334869,-0.10291666666665233,18159.999999996944,12959.999999997672,5199.999999999272,-52.27722772271753,55.44554455445545,63,17,7,10,9520.000000003347,8880.000000002474,-640.0000000008731,1.540909090909281,1.740000000000206,0.19909090909092497,5439.999999999418,2719.999999999709,2719.999999999709,193.04347826092334,67.3913043478261,-3040.0000000016007,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range <= 0.89689538,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range,False,-2186.200956939166,144,29,12,17,-2239.9999999928696,-2479.9999999944703,-240.0000000016007,0.9562500000001393,0.9403846153847483,-0.015865384615391,18159.999999996944,15919.999999997526,2239.999999999418,-21.56521739125626,54.78260869565217,63,9,3,6,9520.000000003347,8560.000000002765,-960.0000000005821,1.540909090909281,1.563157894737024,0.022248803827742858,5439.999999999418,5359.9999999998545,79.99999999956344,158.51851851856972,64.81481481481481,-960.0000000005821,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__ret_pct >= -16.666667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__ret_pct,False,-2297.358851675528,144,13,8,5,-2239.9999999928696,1040.0000000066939,3279.9999999995634,0.9562500000001393,1.023214285714435,0.0669642857142958,18159.999999996944,15039.999999997235,3119.999999999709,7.938931297761022,57.25190839694656,63,10,3,7,9520.000000003347,7360.000000002765,-2160.000000000582,1.540909090909281,1.4842105263159713,-0.0566985645933098,5439.999999999418,5119.999999999709,319.99999999970896,138.86792452835405,64.15094339622641,-2160.000000000582,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max >= 1.0189408,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max,False,-2326.844919788523,144,108,50,58,-2239.9999999928696,1760.0000000020373,3999.999999994907,0.9562500000001393,1.157142857143039,0.20089285714289984,18159.999999996944,6399.999999999272,11759.999999997672,48.88888888894548,61.111111111111114,63,14,5,9,9520.000000003347,6560.000000002765,-2960.000000000582,1.540909090909281,1.4823529411766738,-0.058556149732607254,5439.999999999418,3279.9999999995634,2159.9999999998545,133.87755102046458,65.3061224489796,-2960.000000000582,-4,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__max >= 1.6259861,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__max,False,-2326.844919788523,144,108,50,58,-2239.9999999928696,1760.0000000020373,3999.999999994907,0.9562500000001393,1.157142857143039,0.20089285714289984,18159.999999996944,6399.999999999272,11759.999999997672,48.88888888894548,61.111111111111114,63,14,5,9,9520.000000003347,6560.000000002765,-2960.000000000582,1.540909090909281,1.4823529411766738,-0.058556149732607254,5439.999999999418,3279.9999999995634,2159.9999999998545,133.87755102046458,65.3061224489796,-2960.000000000582,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope <= -0.00038962648,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-2363.0129870144083,144,53,25,28,-2239.9999999928696,2400.0000000043656,4639.999999997235,0.9562500000001393,1.0769230769232168,0.1206730769230775,18159.999999996944,10959.999999997672,7199.999999999272,26.373626373674348,57.14285714285714,63,18,8,10,9520.000000003347,6800.00000000291,-2720.0000000004366,1.540909090909281,1.607142857143117,0.06623376623383592,5439.999999999418,4079.9999999995634,1359.9999999998545,151.11111111117577,68.88888888888889,-2720.0000000004366,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media <= 0.10914833,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-2380.000000000407,144,15,8,7,-2239.9999999928696,560.0000000064028,2799.9999999992724,0.9562500000001393,1.012500000000143,0.056250000000003686,18159.999999996944,16319.999999997526,1839.999999999418,4.341085271367464,56.58914728682171,63,3,0,3,9520.000000003347,6880.000000003201,-2640.0000000001455,1.540909090909281,1.3909090909092727,-0.15000000000000835,5439.999999999418,5439.999999999418,0.0,114.66666666672002,63.33333333333333,-2640.0000000001455,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max >= 1.6344157,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max,False,-2381.4545454556655,144,58,25,33,-2239.9999999928696,-3599.9999999956344,-1360.0000000027649,0.9562500000001393,0.8846153846155246,-0.07163461538461469,18159.999999996944,14479.999999998108,3679.999999998836,-41.860465116228305,54.65116279069767,63,2,0,2,9520.000000003347,8080.000000003201,-1440.0000000001455,1.540909090909281,1.459090909091091,-0.08181818181819,5439.999999999418,5439.999999999418,0.0,132.45901639349512,63.934426229508205,-1440.0000000001455,-2,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__max >= 1.9055221,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__max,False,-2381.4545454556655,144,58,25,33,-2239.9999999928696,-3599.9999999956344,-1360.0000000027649,0.9562500000001393,0.8846153846155246,-0.07163461538461469,18159.999999996944,14479.999999998108,3679.999999998836,-41.860465116228305,54.65116279069767,63,2,0,2,9520.000000003347,8080.000000003201,-1440.0000000001455,1.540909090909281,1.459090909091091,-0.08181818181819,5439.999999999418,5439.999999999418,0.0,132.45901639349512,63.934426229508205,-1440.0000000001455,-2,SIMPLES,False
13a_features_tempo_real__last__pre_30s_spread_minimo >= 1.25,1,13a_features_tempo_real__last__pre_30s_spread_minimo,False,-2390.441558442468,144,52,20,32,-2239.9999999928696,-7359.999999995489,-5120.000000002619,0.9562500000001393,0.790909090909219,-0.16534090909092025,18159.999999996944,16159.999999996944,2000.0,-79.99999999995097,52.17391304347826,63,2,1,1,9520.000000003347,9120.000000003347,-400.0,1.540909090909281,1.542857142857342,0.0019480519480610248,5439.999999999418,5439.999999999418,0.0,149.50819672136635,65.57377049180327,-5120.000000002619,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range <= 0.81370198,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range,False,-2392.7272727280433,144,15,7,8,-2239.9999999928696,-1439.9999999935972,799.9999999992724,0.9562500000001393,0.9684210526317194,0.012171052631580137,18159.999999996944,16639.999999997235,1519.999999999709,-11.162790697624784,55.81395348837209,63,7,2,5,9520.000000003347,8000.00000000291,-1520.0000000004366,1.540909090909281,1.5000000000001819,-0.04090909090909922,5439.999999999418,5679.999999999563,-240.00000000014552,142.85714285719482,64.28571428571429,-1520.0000000004366,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= 0.0031377236,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-2413.2987013018696,144,79,33,46,-2239.9999999928696,-4159.999999996944,-1920.0000000040745,0.9562500000001393,0.8322580645162523,-0.12399193548388698,18159.999999996944,8079.999999998836,10079.999999998108,-63.99999999995298,52.307692307692314,63,35,15,20,9520.000000003347,9040.0000000016,-480.00000000174623,1.540909090909281,2.6142857142860003,1.0733766233767192,5439.999999999418,1679.9999999995634,3759.9999999998545,322.8571428572,75.0,-1920.0000000040745,-5,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max >= 0.39565217,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-2419.5508021409755,144,72,28,44,-2239.9999999928696,-6719.999999996799,-4480.000000003929,0.9562500000001393,0.7666666666667779,-0.18958333333336141,18159.999999996944,11199.999999997817,6959.999999999127,-93.33333333328886,50.0,63,11,5,6,9520.000000003347,9200.00000000291,-320.00000000043656,1.540909090909281,1.6764705882355082,0.13556149732622713,5439.999999999418,4319.999999999709,1119.999999999709,176.9230769231329,67.3076923076923,-4480.000000003929,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range >= 0.39565217,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range,False,-2419.5508021409755,144,72,28,44,-2239.9999999928696,-6719.999999996799,-4480.000000003929,0.9562500000001393,0.7666666666667779,-0.18958333333336141,18159.999999996944,11199.999999997817,6959.999999999127,-93.33333333328886,50.0,63,11,5,6,9520.000000003347,9200.00000000291,-320.00000000043656,1.540909090909281,1.6764705882355082,0.13556149732622713,5439.999999999418,4319.999999999709,1119.999999999709,176.9230769231329,67.3076923076923,-4480.000000003929,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std >= 0.17878997,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std,False,-2461.29870130009,144,48,18,30,-2239.9999999928696,-4639.99999999578,-2400.0000000029104,0.9562500000001393,0.8739130434783755,-0.08233695652176376,18159.999999996944,14559.9999999984,3599.999999998545,-48.333333333289374,52.083333333333336,63,4,1,3,9520.000000003347,8640.000000003056,-880.000000000291,1.540909090909281,1.514285714285896,-0.026623376623384987,5439.999999999418,5679.999999999563,-240.00000000014552,146.4406779661535,64.40677966101694,-2400.0000000029104,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean >= 0.13715502,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean,False,-2482.8325358871025,144,58,24,34,-2239.9999999928696,-2719.999999996071,-480.0000000032014,0.9562500000001393,0.9150000000001228,-0.04125000000001644,18159.999999996944,12079.999999998836,6079.999999998108,-31.6279069766985,53.48837209302325,63,10,3,7,9520.000000003347,8320.00000000262,-1200.0000000007276,1.540909090909281,1.5473684210528038,0.006459330143522735,5439.999999999418,4879.999999999563,559.9999999998545,156.98113207552112,64.15094339622641,-1200.0000000007276,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__ret_pct >= 0,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__ret_pct,False,-2577.358851675528,144,12,7,5,-2239.9999999928696,240.00000000669388,2479.9999999995634,0.9562500000001393,1.0052631578948836,0.049013157894744364,18159.999999996944,15839.999999997235,2319.999999999709,1.8181818182325293,56.81818181818182,63,10,3,7,9520.000000003347,7360.000000002765,-2160.000000000582,1.540909090909281,1.4842105263159713,-0.0566985645933098,5439.999999999418,5119.999999999709,319.99999999970896,138.86792452835405,64.15094339622641,-2160.000000000582,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.24589431,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std,False,-2591.550802140953,144,29,12,17,-2239.9999999928696,-3439.9999999943248,-1200.0000000014552,0.9562500000001393,0.9173076923078287,-0.03894230769231055,18159.999999996944,14639.999999997235,3519.999999999709,-29.91304347821152,54.78260869565217,63,15,5,10,9520.000000003347,9200.000000002183,-320.00000000116415,1.540909090909281,1.6764705882354547,0.13556149732617362,5439.999999999418,5359.9999999998545,79.99999999956344,191.66666666671213,64.58333333333334,-1200.0000000014552,-5,SIMPLES,False
